facility_id,facility_name,facility_type,address,city,state,zip_code,phone,total_beds,is_active,created_date
FAC000742,Central Medical Center - 624,Outpatient Center,1967 Main St,Phoenix,TX,85951,555-948-7751,,True,2025-01-07 23:53:57.937506
FAC000743,Urgent Care Facility - 30,Outpatient Center,8254 Oak Ave,San Antonio,FL,39151,555-183-2511,189.0,True,2021-12-13 23:53:57.937506
FAC000744,Regional Hospital - 280,Ambulatory Center,3372 Medical Pkwy,Los Angeles,NY,87564,555-163-7961,,True,2025-07-23 23:53:57.937506
FAC000745,Urgent Care Facility - 944,Clinic,8671 Oak Ave,Dallas,PA,29525,555-233-8802,177.0,True,2024-12-31 23:53:57.937506
FAC000746,Specialty Medical Center - 360,Ambulatory Center,5964 Healthcare Blvd,San Diego,CA,85196,555-319-8309,,True,2024-04-05 23:53:57.937506
FAC000747,Central Medical Center - 186,Ambulatory Center,4939 Oak Ave,Chicago,TX,10665,555-179-7050,17.0,True,2022-09-23 23:53:57.937506
FAC000748,Regional Hospital - 580,Specialty Center,745 Wellness Dr,Houston,CA,64758,555-793-9622,102.0,True,2022-07-12 23:53:57.937506
FAC000749,Primary Care Associates - 72,Outpatient Center,8232 Oak Ave,Phoenix,PA,15796,555-512-9502,113.0,True,2025-12-05 23:53:57.937506
FAC000750,Regional Hospital - 759,Specialty Center,7975 Medical Pkwy,San Antonio,TX,15250,555-897-7468,,True,2021-09-28 23:53:57.937506
FAC000751,Central Medical Center - 94,Hospital,3942 Main St,New York,FL,71689,555-992-5320,33.0,True,2025-02-03 23:53:57.937506
FAC000752,Family Practice Center - 386,Urgent Care,308 Main St,Los Angeles,AZ,76088,555-698-9172,22.0,True,2021-08-14 23:53:57.937506
FAC000753,Primary Care Associates - 465,Ambulatory Center,1909 Wellness Dr,Houston,IL,14406,555-751-7937,,True,2025-12-25 23:53:57.937506
FAC000754,Specialty Medical Center - 162,Ambulatory Center,8195 Oak Ave,San Antonio,TX,65797,555-550-9020,167.0,True,2024-10-27 23:53:57.937506
FAC000755,Specialty Medical Center - 320,Specialty Center,1575 Wellness Dr,San Diego,FL,79615,555-849-7830,,True,2022-06-19 23:53:57.937506
FAC000756,Specialty Medical Center - 796,Outpatient Center,1329 Main St,Houston,FL,61684,555-943-3668,27.0,True,2023-12-10 23:53:57.937506
FAC000757,Community Health Clinic - 905,Urgent Care,4292 Oak Ave,New York,TX,72818,555-247-9286,279.0,True,2023-06-18 23:53:57.937506
FAC000758,Central Medical Center - 160,Ambulatory Center,7583 Medical Pkwy,Houston,PA,22844,555-230-8942,,True,2025-08-02 23:53:57.937506
FAC000759,Regional Hospital - 773,Specialty Center,4427 Healthcare Blvd,San Diego,NY,69302,555-828-8499,46.0,True,2021-02-14 23:53:57.937506
FAC000760,Central Medical Center - 691,Specialty Center,920 Main St,Los Angeles,FL,74918,555-232-9408,113.0,True,2021-12-24 23:53:57.937506
FAC000761,Community Health Clinic - 279,Clinic,2962 Main St,Dallas,AZ,41524,555-983-9669,138.0,True,2024-08-28 23:53:57.937506
FAC000762,Advanced Healthcare Center - 678,Urgent Care,4860 Medical Pkwy,Houston,IL,20890,555-220-4483,121.0,True,2024-04-25 23:53:57.937506
FAC000763,Primary Care Associates - 498,Specialty Center,5223 Healthcare Blvd,San Diego,AZ,83202,555-566-8755,29.0,True,2021-05-07 23:53:57.937506
FAC000764,Advanced Healthcare Center - 425,Clinic,1998 Main St,San Antonio,PA,11628,555-133-3569,28.0,True,2022-03-23 23:53:57.937506
FAC000765,Urgent Care Facility - 221,Outpatient Center,851 Main St,Phoenix,PA,63296,555-672-7051,23.0,True,2022-06-10 23:53:57.937506
FAC000766,Community Health Clinic - 354,Specialty Center,2367 Oak Ave,Philadelphia,IL,38574,555-221-7694,13.0,True,2021-03-12 23:53:57.937506
FAC000767,Primary Care Associates - 114,Clinic,5484 Medical Pkwy,Chicago,AZ,27394,555-212-2980,37.0,True,2024-12-20 23:53:57.937506
FAC000768,Urgent Care Facility - 695,Clinic,7271 Wellness Dr,New York,AZ,56976,555-478-5744,135.0,True,2021-11-07 23:53:57.937506
FAC000769,Advanced Healthcare Center - 540,Urgent Care,4495 Main St,Dallas,NY,48769,555-141-9565,150.0,True,2021-10-21 23:53:57.937506
FAC000770,Urgent Care Facility - 47,Ambulatory Center,6205 Medical Pkwy,Dallas,CA,41334,555-256-2929,141.0,True,2021-11-26 23:53:57.937506
FAC000771,Family Practice Center - 405,Clinic,3096 Main St,Los Angeles,AZ,94887,555-480-5995,22.0,True,2025-04-19 23:53:57.937506
FAC000772,Central Medical Center - 8,Specialty Center,6666 Healthcare Blvd,Phoenix,PA,21892,555-483-5968,,True,2024-04-20 23:53:57.937506
FAC000773,Family Practice Center - 309,Hospital,7579 Medical Pkwy,San Diego,IL,12087,555-401-8961,,True,2025-09-28 23:53:57.937506
FAC000774,Family Practice Center - 786,Outpatient Center,6419 Healthcare Blvd,Phoenix,FL,72886,555-128-3340,125.0,True,2023-12-01 23:53:57.937506
FAC000775,Regional Hospital - 783,Specialty Center,7009 Oak Ave,Houston,FL,97691,555-245-7910,126.0,True,2022-01-31 23:53:57.937506
FAC000776,Urgent Care Facility - 297,Specialty Center,1952 Oak Ave,Philadelphia,IL,49955,555-149-5999,273.0,True,2024-06-07 23:53:57.937506
FAC000777,Specialty Medical Center - 123,Outpatient Center,1060 Oak Ave,New York,NY,31207,555-390-4532,67.0,True,2025-01-16 23:53:57.937506
FAC000778,Central Medical Center - 510,Outpatient Center,1799 Healthcare Blvd,Houston,CA,70199,555-287-9008,67.0,True,2024-06-23 23:53:57.937506
FAC000779,Primary Care Associates - 180,Clinic,9778 Healthcare Blvd,Los Angeles,IL,84760,555-102-3004,121.0,True,2025-04-03 23:53:57.937506
FAC000780,Regional Hospital - 390,Specialty Center,9421 Healthcare Blvd,Houston,FL,86501,555-660-6712,130.0,True,2022-11-15 23:53:57.937506
FAC000781,Family Practice Center - 513,Clinic,3069 Wellness Dr,San Antonio,NY,13199,555-169-1732,34.0,True,2024-04-09 23:53:57.937506
FAC000782,Specialty Medical Center - 74,Urgent Care,6321 Medical Pkwy,Philadelphia,IL,69616,555-527-8883,213.0,True,2023-09-21 23:53:57.937506
FAC000783,Primary Care Associates - 883,Clinic,572 Oak Ave,New York,TX,70786,555-686-6074,282.0,True,2024-10-10 23:53:57.937506
FAC000784,Central Medical Center - 447,Urgent Care,8014 Healthcare Blvd,Chicago,PA,28169,555-679-8411,,True,2021-05-11 23:53:57.937506
FAC000785,Central Medical Center - 471,Ambulatory Center,1950 Healthcare Blvd,Phoenix,AZ,63131,555-445-7181,36.0,True,2024-12-26 23:53:57.937506
FAC000786,Community Health Clinic - 883,Hospital,7320 Main St,Austin,FL,34241,555-586-3175,,True,2024-07-06 23:53:57.937506
FAC000787,Specialty Medical Center - 590,Specialty Center,1137 Medical Pkwy,Los Angeles,CA,58551,555-880-3269,135.0,True,2021-02-01 23:53:57.937506
FAC000788,Primary Care Associates - 588,Urgent Care,5248 Main St,San Antonio,AZ,92157,555-616-8551,231.0,True,2024-12-03 23:53:57.937506
FAC000789,Primary Care Associates - 727,Hospital,8698 Wellness Dr,Houston,AZ,70856,555-879-8371,239.0,True,2025-01-18 23:53:57.937506
FAC000790,Primary Care Associates - 297,Outpatient Center,9357 Oak Ave,New York,TX,93021,555-783-8357,146.0,True,2024-05-21 23:53:57.937506
FAC000791,Community Health Clinic - 415,Ambulatory Center,5642 Wellness Dr,New York,CA,10178,555-252-6328,,True,2024-08-02 23:53:57.937506
FAC000792,Central Medical Center - 990,Clinic,8670 Wellness Dr,Austin,AZ,92222,555-191-7711,43.0,True,2022-02-17 23:53:57.937506
FAC000793,Specialty Medical Center - 176,Hospital,1660 Healthcare Blvd,San Diego,NY,19266,555-496-4814,13.0,True,2023-07-30 23:53:57.937506
FAC000794,Advanced Healthcare Center - 852,Urgent Care,4172 Healthcare Blvd,Austin,FL,60446,555-504-6554,124.0,True,2024-07-23 23:53:57.937506
FAC000795,Specialty Medical Center - 91,Specialty Center,5764 Healthcare Blvd,Chicago,FL,53634,555-653-1750,276.0,True,2025-07-10 23:53:57.937506
FAC000796,Primary Care Associates - 865,Ambulatory Center,2535 Wellness Dr,Philadelphia,FL,79588,555-786-8259,13.0,True,2023-04-18 23:53:57.937506
FAC000797,Community Health Clinic - 250,Outpatient Center,994 Main St,Los Angeles,IL,14287,555-853-5544,,True,2024-01-19 23:53:57.937506
FAC000798,Primary Care Associates - 604,Outpatient Center,2671 Wellness Dr,Houston,PA,48874,555-761-2450,78.0,True,2022-10-18 23:53:57.937506
FAC000799,Primary Care Associates - 537,Hospital,7788 Healthcare Blvd,Chicago,FL,65823,555-986-3713,29.0,True,2024-01-02 23:53:57.937506
FAC000800,Community Health Clinic - 406,Hospital,2809 Main St,San Diego,IL,45361,555-824-1406,129.0,True,2024-02-01 23:53:57.937506
FAC000801,Urgent Care Facility - 764,Clinic,8155 Medical Pkwy,Los Angeles,PA,90281,555-685-6060,58.0,True,2021-09-17 23:53:57.937506
FAC000802,Specialty Medical Center - 227,Outpatient Center,4046 Medical Pkwy,Austin,NY,81098,555-674-3028,48.0,True,2022-06-11 23:53:57.937506
FAC000803,Specialty Medical Center - 798,Ambulatory Center,4657 Main St,Philadelphia,IL,85396,555-759-2395,,True,2023-02-09 23:53:57.937506
FAC000804,Regional Hospital - 79,Ambulatory Center,8405 Oak Ave,New York,TX,37151,555-297-9877,,True,2023-07-10 23:53:57.937506
FAC000805,Community Health Clinic - 544,Outpatient Center,9119 Healthcare Blvd,New York,NY,99740,555-690-1866,,True,2021-05-23 23:53:57.937506
FAC000806,Family Practice Center - 928,Clinic,6707 Oak Ave,Philadelphia,TX,20611,555-683-9548,160.0,True,2022-07-03 23:53:57.937506
FAC000807,Specialty Medical Center - 360,Specialty Center,1391 Healthcare Blvd,Chicago,CA,91324,555-293-8796,49.0,True,2022-03-10 23:53:57.937506
FAC000808,Regional Hospital - 242,Clinic,7377 Wellness Dr,Dallas,IL,54000,555-614-1305,37.0,True,2021-05-18 23:53:57.937506
FAC000809,Community Health Clinic - 150,Urgent Care,7441 Main St,Los Angeles,TX,17184,555-223-9713,68.0,True,2025-01-31 23:53:57.937506
FAC000810,Urgent Care Facility - 203,Urgent Care,8266 Healthcare Blvd,Chicago,FL,77467,555-284-1310,115.0,True,2025-11-01 23:53:57.937506
FAC000811,Regional Hospital - 617,Hospital,5278 Main St,San Diego,IL,98428,555-381-4371,174.0,False,2021-05-12 23:53:57.937506
FAC000812,Regional Hospital - 779,Clinic,8248 Main St,Houston,CA,57708,555-351-8278,226.0,True,2022-10-05 23:53:57.937506
FAC000813,Community Health Clinic - 182,Clinic,1781 Healthcare Blvd,Philadelphia,AZ,16758,555-186-9741,27.0,True,2023-11-18 23:53:57.937506
FAC000814,Advanced Healthcare Center - 476,Ambulatory Center,6855 Main St,Dallas,IL,24544,555-721-6249,103.0,True,2025-03-03 23:53:57.937506
FAC000815,Advanced Healthcare Center - 698,Hospital,9228 Wellness Dr,Philadelphia,CA,60194,555-511-1737,11.0,True,2023-01-10 23:53:57.937506
FAC000816,Specialty Medical Center - 885,Ambulatory Center,102 Main St,San Diego,NY,57918,555-603-1381,102.0,True,2022-11-08 23:53:57.937506
FAC000817,Specialty Medical Center - 155,Specialty Center,9999 Wellness Dr,Houston,IL,70994,555-448-8160,,True,2024-11-10 23:53:57.937506
FAC000818,Advanced Healthcare Center - 70,Clinic,5090 Wellness Dr,New York,FL,91151,555-284-7798,,True,2022-02-07 23:53:57.937506
FAC000819,Advanced Healthcare Center - 453,Ambulatory Center,9313 Oak Ave,San Antonio,NY,15357,555-124-9649,85.0,True,2023-08-11 23:53:57.937506
FAC000820,Urgent Care Facility - 816,Outpatient Center,7574 Medical Pkwy,Philadelphia,FL,57916,555-424-7258,114.0,True,2024-02-05 23:53:57.937506
FAC000821,Urgent Care Facility - 606,Ambulatory Center,6053 Main St,Chicago,CA,58029,555-363-2491,,True,2022-06-02 23:53:57.937506
FAC000822,Central Medical Center - 361,Clinic,3752 Healthcare Blvd,Phoenix,NY,32972,555-217-2627,58.0,True,2021-06-30 23:53:57.937506
FAC000823,Community Health Clinic - 318,Specialty Center,5539 Wellness Dr,New York,TX,94957,555-654-3755,284.0,True,2022-03-21 23:53:57.937506
FAC000824,Advanced Healthcare Center - 463,Clinic,9929 Healthcare Blvd,San Diego,AZ,83241,555-392-3359,135.0,True,2021-07-30 23:53:57.937506
FAC000825,Central Medical Center - 59,Outpatient Center,6052 Healthcare Blvd,San Diego,NY,18782,555-287-5187,,True,2024-06-03 23:53:57.937506
FAC000826,Specialty Medical Center - 852,Urgent Care,1968 Main St,Dallas,FL,83499,555-886-2468,110.0,True,2024-11-17 23:53:57.937506
FAC000827,Urgent Care Facility - 79,Urgent Care,3733 Main St,Phoenix,TX,36832,555-257-6026,229.0,True,2024-02-15 23:53:57.937506
FAC000828,Community Health Clinic - 630,Specialty Center,5692 Medical Pkwy,Dallas,AZ,28141,555-517-3772,182.0,True,2022-02-13 23:53:57.937506
FAC000829,Primary Care Associates - 474,Specialty Center,4883 Wellness Dr,San Diego,CA,53899,555-160-6329,47.0,True,2023-03-21 23:53:57.937506
FAC000830,Central Medical Center - 461,Outpatient Center,8652 Medical Pkwy,Houston,CA,41278,555-285-1445,53.0,True,2022-12-13 23:53:57.937506
FAC000831,Family Practice Center - 330,Ambulatory Center,1841 Main St,Austin,IL,80730,555-830-1958,24.0,True,2021-05-22 23:53:57.937506
FAC000832,Advanced Healthcare Center - 514,Urgent Care,2789 Healthcare Blvd,Chicago,TX,24884,555-405-7388,221.0,True,2021-11-16 23:53:57.937506
FAC000833,Regional Hospital - 981,Urgent Care,2401 Healthcare Blvd,Dallas,PA,95070,555-201-6243,148.0,True,2021-08-03 23:53:57.937506
FAC000834,Central Medical Center - 462,Urgent Care,1852 Medical Pkwy,Philadelphia,FL,72717,555-245-7763,,True,2024-07-14 23:53:57.937506
FAC000835,Community Health Clinic - 831,Urgent Care,3309 Oak Ave,Philadelphia,AZ,86037,555-431-5225,115.0,True,2025-07-14 23:53:57.937506
FAC000836,Specialty Medical Center - 732,Outpatient Center,2078 Healthcare Blvd,San Diego,IL,37498,555-484-2981,17.0,True,2023-03-01 23:53:57.937506
FAC000837,Community Health Clinic - 517,Specialty Center,3632 Healthcare Blvd,Phoenix,FL,39548,555-153-4318,38.0,True,2021-09-15 23:53:57.937506
FAC000838,Regional Hospital - 41,Specialty Center,3222 Medical Pkwy,Austin,IL,52003,555-345-4874,,True,2024-11-10 23:53:57.937506
FAC000839,Family Practice Center - 725,Hospital,1865 Healthcare Blvd,Dallas,CA,56230,555-604-9333,67.0,True,2024-08-05 23:53:57.937506
FAC000840,Advanced Healthcare Center - 450,Ambulatory Center,861 Wellness Dr,Chicago,FL,45043,555-870-9264,,True,2024-10-26 23:53:57.937506
FAC000841,Regional Hospital - 373,Specialty Center,2118 Healthcare Blvd,Los Angeles,FL,76003,555-494-2885,78.0,True,2023-06-03 23:53:57.937506
FAC000842,Specialty Medical Center - 940,Urgent Care,7593 Wellness Dr,Dallas,NY,99158,555-375-1993,37.0,True,2024-07-30 23:53:57.937506
FAC000843,Urgent Care Facility - 397,Clinic,8360 Oak Ave,Chicago,FL,65434,555-425-8615,47.0,True,2025-11-12 23:53:57.937506
FAC000844,Primary Care Associates - 794,Urgent Care,8272 Main St,San Diego,AZ,46325,555-666-7669,23.0,False,2025-05-24 23:53:57.937506
FAC000845,Specialty Medical Center - 696,Urgent Care,8789 Main St,Phoenix,PA,17138,555-167-8932,33.0,True,2023-02-22 23:53:57.937506
FAC000846,Central Medical Center - 809,Specialty Center,9164 Healthcare Blvd,Phoenix,CA,18305,555-129-7676,,True,2022-05-08 23:53:57.937506
FAC000847,Specialty Medical Center - 68,Hospital,9686 Healthcare Blvd,Dallas,CA,58865,555-748-4829,,True,2022-07-03 23:53:57.937506
FAC000848,Specialty Medical Center - 97,Outpatient Center,8428 Oak Ave,Philadelphia,PA,55249,555-119-5409,95.0,False,2024-12-30 23:53:57.937506
FAC000849,Primary Care Associates - 291,Clinic,9579 Oak Ave,San Diego,NY,69298,555-667-2663,,True,2023-05-18 23:53:57.937506
FAC000850,Urgent Care Facility - 742,Ambulatory Center,2203 Main St,New York,TX,73730,555-352-3057,122.0,True,2025-04-04 23:53:57.937506
FAC000851,Regional Hospital - 342,Clinic,6447 Wellness Dr,Dallas,TX,75726,555-411-7664,43.0,True,2023-06-04 23:53:57.937506
FAC000852,Community Health Clinic - 597,Hospital,5373 Wellness Dr,San Antonio,PA,79033,555-556-2374,113.0,True,2022-10-02 23:53:57.937506
FAC000853,Regional Hospital - 939,Urgent Care,6402 Healthcare Blvd,Chicago,FL,26083,555-966-9199,174.0,True,2024-03-25 23:53:57.937506
FAC000854,Specialty Medical Center - 318,Outpatient Center,4167 Medical Pkwy,New York,AZ,71625,555-308-3332,34.0,True,2023-12-15 23:53:57.937506
FAC000855,Primary Care Associates - 133,Outpatient Center,6618 Medical Pkwy,Austin,NY,79717,555-482-9854,86.0,True,2022-11-18 23:53:57.937506
FAC000856,Community Health Clinic - 318,Outpatient Center,4919 Healthcare Blvd,Philadelphia,NY,98907,555-272-5016,228.0,True,2023-12-04 23:53:57.937506
FAC000857,Primary Care Associates - 659,Ambulatory Center,2285 Oak Ave,Austin,IL,79842,555-650-7942,35.0,True,2022-05-08 23:53:57.937506
FAC000858,Specialty Medical Center - 833,Specialty Center,6862 Wellness Dr,Houston,NY,48307,555-668-8401,47.0,True,2022-09-28 23:53:57.937506
FAC000859,Regional Hospital - 687,Urgent Care,8493 Medical Pkwy,Philadelphia,PA,69241,555-142-1016,207.0,True,2025-11-07 23:53:57.937506
FAC000860,Community Health Clinic - 662,Clinic,9075 Medical Pkwy,Los Angeles,FL,91389,555-932-8612,22.0,True,2024-03-26 23:53:57.937506
FAC000861,Primary Care Associates - 521,Clinic,9169 Oak Ave,Dallas,AZ,58253,555-949-5739,240.0,True,2022-02-09 23:53:57.937506
FAC000862,Specialty Medical Center - 19,Urgent Care,3391 Oak Ave,San Antonio,FL,98251,555-768-3742,13.0,True,2025-06-15 23:53:57.937506
FAC000863,Specialty Medical Center - 317,Clinic,4860 Medical Pkwy,Houston,NY,18601,555-100-1985,46.0,True,2022-07-06 23:53:57.937506
FAC000864,Regional Hospital - 974,Specialty Center,2273 Oak Ave,Dallas,IL,34687,555-593-5477,32.0,True,2024-01-12 23:53:57.937506
FAC000865,Family Practice Center - 350,Outpatient Center,8355 Wellness Dr,San Diego,TX,70014,555-712-5110,133.0,True,2021-03-02 23:53:57.937506
FAC000866,Advanced Healthcare Center - 197,Clinic,5381 Main St,Dallas,NY,21443,555-959-7228,,True,2025-12-30 23:53:57.937506
FAC000867,Family Practice Center - 141,Specialty Center,5871 Wellness Dr,Chicago,NY,20508,555-459-4485,266.0,True,2025-02-24 23:53:57.937506
FAC000868,Regional Hospital - 80,Outpatient Center,7970 Wellness Dr,Austin,AZ,61207,555-699-9361,111.0,True,2023-09-05 23:53:57.937506
FAC000869,Urgent Care Facility - 865,Ambulatory Center,9449 Healthcare Blvd,Phoenix,FL,33437,555-388-1745,57.0,True,2023-05-18 23:53:57.937506
FAC000870,Community Health Clinic - 520,Ambulatory Center,8847 Medical Pkwy,Philadelphia,PA,47797,555-265-9750,44.0,True,2024-03-01 23:53:57.937506
FAC000871,Central Medical Center - 678,Urgent Care,7020 Main St,San Antonio,PA,20085,555-676-2145,,True,2024-02-26 23:53:57.937506
FAC000872,Specialty Medical Center - 898,Urgent Care,8664 Main St,Philadelphia,IL,24334,555-407-2469,,True,2022-05-30 23:53:57.937506
FAC000873,Regional Hospital - 612,Specialty Center,514 Healthcare Blvd,Los Angeles,NY,31596,555-504-3014,37.0,True,2025-06-24 23:53:57.937506
FAC000874,Primary Care Associates - 158,Ambulatory Center,2481 Main St,Los Angeles,AZ,46168,555-950-3288,257.0,True,2024-12-28 23:53:57.937506
FAC000875,Regional Hospital - 186,Ambulatory Center,1027 Oak Ave,Dallas,FL,24683,555-842-5578,,True,2024-01-13 23:53:57.937506
FAC000876,Regional Hospital - 739,Ambulatory Center,4474 Oak Ave,Los Angeles,IL,29392,555-999-8077,13.0,True,2024-04-28 23:53:57.937506
FAC000877,Advanced Healthcare Center - 45,Specialty Center,4795 Medical Pkwy,New York,PA,75054,555-315-9270,,True,2025-02-16 23:53:57.937506
FAC000878,Primary Care Associates - 374,Specialty Center,2499 Main St,Chicago,CA,29726,555-921-6215,44.0,True,2023-06-04 23:53:57.937506
FAC000879,Family Practice Center - 993,Clinic,4935 Oak Ave,Chicago,IL,36772,555-798-6613,25.0,True,2022-12-23 23:53:57.937506
FAC000880,Advanced Healthcare Center - 626,Ambulatory Center,8966 Main St,New York,CA,78247,555-750-5282,146.0,True,2024-12-30 23:53:57.937506
FAC000881,Urgent Care Facility - 771,Urgent Care,5976 Healthcare Blvd,Houston,CA,92218,555-870-8417,90.0,True,2021-10-28 23:53:57.937506
FAC000882,Advanced Healthcare Center - 240,Clinic,1779 Wellness Dr,Los Angeles,IL,12974,555-379-5029,,True,2025-12-02 23:53:57.937506
FAC000883,Family Practice Center - 317,Clinic,9305 Oak Ave,San Diego,IL,48426,555-778-6269,40.0,True,2023-07-31 23:53:57.937506
FAC000884,Advanced Healthcare Center - 926,Ambulatory Center,9295 Healthcare Blvd,Houston,AZ,64596,555-449-4450,82.0,True,2021-07-03 23:53:57.937506
FAC000885,Family Practice Center - 377,Outpatient Center,3992 Wellness Dr,Los Angeles,IL,99443,555-570-6381,288.0,True,2022-08-02 23:53:57.937506
FAC000886,Advanced Healthcare Center - 473,Specialty Center,4812 Main St,New York,FL,80966,555-116-3190,282.0,True,2023-06-26 23:53:57.937506
FAC000887,Urgent Care Facility - 797,Clinic,6351 Healthcare Blvd,Austin,TX,27305,555-761-1033,241.0,True,2022-09-18 23:53:57.937506
FAC000888,Primary Care Associates - 515,Outpatient Center,6925 Medical Pkwy,San Antonio,PA,72115,555-723-8807,168.0,True,2022-10-24 23:53:57.937506
FAC000889,Primary Care Associates - 990,Ambulatory Center,9146 Main St,San Diego,NY,55442,555-104-1156,44.0,True,2022-02-23 23:53:57.937506
FAC000890,Regional Hospital - 837,Hospital,312 Medical Pkwy,Dallas,IL,65067,555-788-3843,,True,2023-08-09 23:53:57.937506
FAC000891,Family Practice Center - 821,Outpatient Center,3427 Wellness Dr,Austin,CA,68177,555-523-9011,60.0,True,2021-12-11 23:53:57.937506
FAC000892,Regional Hospital - 894,Hospital,7359 Oak Ave,Austin,CA,94500,555-880-7435,79.0,True,2023-10-21 23:53:57.937506
FAC000893,Urgent Care Facility - 54,Hospital,6125 Wellness Dr,Phoenix,IL,12815,555-651-2329,97.0,True,2023-05-22 23:53:57.937506
FAC000894,Advanced Healthcare Center - 896,Ambulatory Center,9055 Wellness Dr,New York,NY,48209,555-906-2270,,True,2021-05-13 23:53:57.937506
FAC000895,Specialty Medical Center - 568,Hospital,3318 Oak Ave,Philadelphia,NY,34780,555-651-1507,,True,2024-09-04 23:53:57.937506
FAC000896,Community Health Clinic - 729,Hospital,4919 Healthcare Blvd,Houston,AZ,18250,555-952-8293,,True,2024-08-16 23:53:57.937506
FAC000897,Community Health Clinic - 292,Specialty Center,3006 Main St,Austin,AZ,12888,555-788-3022,115.0,True,2021-12-26 23:53:57.937506
FAC000898,Community Health Clinic - 782,Clinic,3163 Oak Ave,Los Angeles,AZ,40451,555-461-7166,49.0,True,2023-12-13 23:53:57.937506
FAC000899,Regional Hospital - 280,Ambulatory Center,8518 Main St,New York,NY,78107,555-947-6864,34.0,True,2022-09-03 23:53:57.937506
FAC000900,Advanced Healthcare Center - 928,Clinic,6280 Main St,Houston,CA,94498,555-496-3903,76.0,True,2024-02-24 23:53:57.937506
FAC000901,Regional Hospital - 851,Hospital,7120 Medical Pkwy,San Diego,AZ,54024,555-959-1138,113.0,True,2023-05-03 23:53:57.937506
FAC000902,Primary Care Associates - 94,Ambulatory Center,9219 Medical Pkwy,Los Angeles,IL,63961,555-227-8580,295.0,True,2022-03-28 23:53:57.937506
FAC000903,Family Practice Center - 837,Clinic,2231 Oak Ave,San Diego,AZ,85851,555-479-4161,293.0,True,2023-10-17 23:53:57.937506
FAC000904,Advanced Healthcare Center - 906,Hospital,9668 Medical Pkwy,New York,IL,54930,555-555-1153,146.0,True,2024-05-11 23:53:57.937506
FAC000905,Specialty Medical Center - 953,Clinic,192 Medical Pkwy,Philadelphia,IL,95951,555-326-1324,,True,2025-10-25 23:53:57.937506
FAC000906,Central Medical Center - 425,Outpatient Center,7740 Oak Ave,Dallas,CA,94679,555-876-5606,37.0,True,2021-02-14 23:53:57.937506
FAC000907,Central Medical Center - 406,Specialty Center,754 Oak Ave,San Antonio,PA,52769,555-796-6862,199.0,True,2024-09-23 23:53:57.937506
FAC000908,Specialty Medical Center - 242,Urgent Care,5385 Wellness Dr,Philadelphia,FL,73720,555-296-2474,208.0,True,2021-10-06 23:53:57.937506
FAC000909,Primary Care Associates - 84,Hospital,933 Wellness Dr,New York,IL,87772,555-935-5967,98.0,True,2023-03-14 23:53:57.937506
FAC000910,Specialty Medical Center - 230,Outpatient Center,5034 Healthcare Blvd,Austin,AZ,97274,555-927-4623,171.0,True,2025-06-09 23:53:57.937506
FAC000911,Central Medical Center - 327,Ambulatory Center,9482 Wellness Dr,Phoenix,CA,79489,555-339-9090,297.0,True,2023-09-06 23:53:57.937506
FAC000912,Community Health Clinic - 860,Ambulatory Center,5966 Main St,Dallas,CA,81888,555-471-1602,31.0,True,2023-08-27 23:53:57.937506
FAC000913,Specialty Medical Center - 811,Outpatient Center,5307 Wellness Dr,New York,NY,68360,555-387-9074,192.0,True,2021-09-13 23:53:57.937506
FAC000914,Regional Hospital - 141,Specialty Center,3703 Oak Ave,Los Angeles,IL,70031,555-820-4425,26.0,True,2024-07-13 23:53:57.937506
FAC000915,Central Medical Center - 294,Ambulatory Center,8629 Main St,Phoenix,AZ,49856,555-107-4212,245.0,True,2022-10-21 23:53:57.937506
FAC000916,Advanced Healthcare Center - 713,Specialty Center,8376 Oak Ave,Los Angeles,IL,84350,555-940-7489,,True,2023-10-18 23:53:57.937506
FAC000917,Regional Hospital - 778,Hospital,6914 Wellness Dr,Houston,AZ,27295,555-213-5544,,True,2022-09-19 23:53:57.937506
FAC000918,Advanced Healthcare Center - 460,Hospital,8898 Healthcare Blvd,Dallas,TX,50172,555-682-9197,95.0,True,2025-11-18 23:53:57.937506
FAC000919,Central Medical Center - 928,Outpatient Center,1606 Medical Pkwy,Los Angeles,NY,32509,555-605-3793,36.0,True,2025-02-14 23:53:57.937506
FAC000920,Community Health Clinic - 20,Outpatient Center,3724 Oak Ave,Los Angeles,CA,44079,555-665-4174,241.0,True,2023-03-04 23:53:57.937506
FAC000921,Urgent Care Facility - 221,Specialty Center,5537 Medical Pkwy,Houston,NY,39724,555-775-3875,146.0,True,2025-02-09 23:53:57.937506
FAC000922,Regional Hospital - 562,Hospital,6011 Medical Pkwy,Dallas,TX,73470,555-166-3101,83.0,True,2024-05-10 23:53:57.937506
FAC000923,Primary Care Associates - 114,Hospital,3679 Wellness Dr,San Antonio,PA,58745,555-863-2065,130.0,True,2021-01-26 23:53:57.937506
FAC000924,Urgent Care Facility - 244,Outpatient Center,8791 Healthcare Blvd,Houston,NY,47767,555-230-5253,133.0,True,2022-09-11 23:53:57.937506
FAC000925,Urgent Care Facility - 125,Ambulatory Center,9296 Main St,Houston,NY,16202,555-683-4734,133.0,True,2022-02-17 23:53:57.937506
FAC000926,Central Medical Center - 245,Urgent Care,1979 Medical Pkwy,Dallas,TX,29443,555-635-5494,248.0,True,2023-02-07 23:53:57.937506
